,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,state
144275,0.5738636707665803,0.0427944358368604,0.20296544732477162,0.5897908892040099,0.5486247175461278,0.5293926645250548,15
144300,0.5691595498443611,0.04733412081434264,0.20648492556996442,0.5629835365539885,0.5322537324510437,0.5432047327693076,15
144325,0.5650141327293093,0.04077613932541636,0.19794930728265542,0.5452988664988504,0.5301017272614884,0.5451537761310545,15
144350,0.5728326833470487,0.03792048549785218,0.1789128334480284,0.4958039257194355,0.5421472524805027,0.527763546405285,15
144375,0.560308910912889,0.0376531296723748,0.20156130932691516,0.5363708239423133,0.5795478039578498,0.5124492100340672,15
144400,0.5608246798462051,0.041507344803754655,0.20190201928227738,0.571811041360027,0.597303025413147,0.5060116643089823,15
144425,0.5586669272116277,0.04633555951052697,0.2080081929228427,0.5587644335341306,0.5947455049825047,0.5136167668329986,15
144450,0.543341929482222,0.04478478279527152,0.20682484132962656,0.5581474016243282,0.5904797188528164,0.5162007312401784,15
144475,0.5495586790370479,0.036235325073064,0.18809969220945638,0.5253698771256495,0.5821298785301846,0.5212830715355948,15
144500,0.5576375911333982,0.04237152239803772,0.17326927880279763,0.48645230449992716,0.5832111382570078,0.4981093396060643,15
144525,0.5640288324191325,0.038074913836327356,0.17949894987473547,0.5307017295757541,0.5801187172626822,0.5013720326287807,15
144550,0.5604035878142022,0.03577062846405066,0.17987420734305404,0.5392949972470175,0.5636669331839906,0.5021665016070226,15
144575,0.559629108743577,0.04186221943165847,0.18554277915283937,0.539165297443595,0.5466609294879957,0.5155201053147451,8
144600,0.5495718897674637,0.03867117096769818,0.18099561167165884,0.5486150236467431,0.5289515253642229,0.5299376517436852,8
144625,0.5546706812608542,0.03342060745953805,0.15242799523959097,0.4913218191090504,0.5152621227584122,0.5285794565460129,13
144650,0.5527738405519884,0.031094301227295836,0.15292555884573183,0.47877399078800587,0.526936084721548,0.5182835070808062,13
144675,0.5477207361679525,0.03268827270632977,0.17351865625264318,0.5497641306375244,0.5461371163317051,0.5072880990500999,13
144700,0.5349382535964838,0.047240108681413415,0.20856651250004468,0.6103438754891855,0.5512680871635138,0.5143223922130389,13
144725,0.5146851029748915,0.05058502084641414,0.22190344089258066,0.6269184998805732,0.5284538563600745,0.5480940401761725,13
144750,0.49084744083381737,0.04382772234292921,0.19931810357185545,0.5293073803729728,0.466193413282728,0.5735608706565608,13
144775,0.4835507140675014,0.04183370524119042,0.17574041872379897,0.41656133606434514,0.4143622327360786,0.5794013345178404,13
144800,0.49036965275044664,0.041060716592661466,0.16873243586571895,0.4161550795735924,0.37056512752986714,0.5616281848484154,13
144825,0.5095367712424418,0.039044960949674974,0.1671464270525293,0.43681126999650255,0.30634054084643475,0.5387624770560109,13
144850,0.5277059291409448,0.04165838531761972,0.16589953980330155,0.4426151695504558,0.2549319830862197,0.5339917593209557,13
144875,0.5335764474694572,0.03933349067896518,0.16156799645471037,0.4445097467044264,0.21204607190954808,0.5452284556754686,13
144900,0.5356472294621306,0.03917793306561988,0.15680242515598994,0.4373397442087377,0.17849242129554588,0.5617082330440998,13
144925,0.5431652359629109,0.038246563616570514,0.14437485084012006,0.427406922215379,0.15668619738509465,0.5758061975750396,8
144950,0.5526676042615616,0.02923128001047966,0.11920162683047215,0.3925437471288056,0.1414931568830188,0.5740273257438188,8
144975,0.5670062007865889,0.026151747439933887,0.1038406906961165,0.3721017834766475,0.1540851649958608,0.5532248254148829,8
145000,0.5782391747697068,0.024600123768525745,0.11309148221140616,0.44242014014481473,0.20875730737976625,0.5382215230143523,8
145025,0.5832895269182393,0.02563849201150953,0.13670053778961835,0.5224217997839727,0.2717031331367816,0.5141506890116562,8
145050,0.5861397420054439,0.033369225452952185,0.17025212933794653,0.5919802859289138,0.3264242757174942,0.524487844213066,8
145075,0.5709452002388941,0.049050053979338856,0.21184455525239337,0.6489076035769958,0.3878802133287154,0.5375415681703278,8
145100,0.5519063359213522,0.04927252112873276,0.2427494896299882,0.671593646696963,0.44170580314547386,0.5517699409861934,8
145125,0.5428828566002736,0.05308241222146439,0.24723709243365785,0.6046269668188043,0.4996861755985383,0.536596841612202,8
145150,0.5415028857189252,0.0527512523658307,0.2440273505115216,0.5660971074557793,0.5437303397003425,0.510620140867568,8
145175,0.553156951734046,0.04639597571607318,0.23318419661744103,0.5358478694008516,0.565052970039042,0.4951035080089497,8
145200,0.5660605326676593,0.05306406150482642,0.24013142350445998,0.5248573202484325,0.5798161473761514,0.4728491598389614,8
145225,0.5684346110127952,0.05288704766895085,0.26106801055168405,0.600531919334061,0.5691462855450872,0.48503958772771355,8
145250,0.5695112855416813,0.05539177933065619,0.2625015337904459,0.5751496977076919,0.5653744436991827,0.4831844890746776,8
145275,0.5639424122243293,0.055393190924243746,0.25324716839450556,0.549629677438165,0.5541530217495098,0.5000622021121741,8
145300,0.5667920768644331,0.0472881028633893,0.22474070503134885,0.5021181051306648,0.5596496665408894,0.5013739098731202,8
145325,0.5735256962467765,0.03745607120755627,0.19464426187650175,0.4524649192526989,0.5784859102169766,0.4808405711562722,8
145350,0.5683454385824886,0.03916268785487458,0.18517268395657177,0.4693059331726108,0.5748255738981654,0.48335383345835103,8
145375,0.5758518856941551,0.036815490037536966,0.186230552629165,0.5193956807766313,0.5581661967467582,0.4965487542817251,8
145400,0.5737359670392276,0.03641629137098493,0.18626033496792044,0.5250560688904751,0.5469909846535506,0.5040000052616349,8
145425,0.5692024847182124,0.0388086601831232,0.18891016892145443,0.5412027973143251,0.5424424667909642,0.5098165376018451,8
145450,0.5596225033783692,0.03391325362158445,0.18377211983936598,0.5392643680581263,0.5448126347828072,0.5182835472119204,8
145475,0.5622162101166673,0.04334862747932287,0.1817143587802901,0.5137294583832398,0.5592908887894312,0.5061141614040191,8
145500,0.5586316985971856,0.04190908433876437,0.18965869836884114,0.5691277026295437,0.557285958144272,0.5178541710446275,8
145525,0.5563814708496977,0.03980439829976375,0.18810286899225698,0.5467258197614431,0.5724026269458619,0.4974417072435892,8
145550,0.5601382723116852,0.04106636296701169,0.18751238448919913,0.546468124025881,0.5698277330200029,0.4940780465671862,8
145575,0.5590593959943965,0.03829596939213383,0.1803471508824904,0.5342711561317998,0.5582972915439164,0.5012667553393361,8
145600,0.5744708139186054,0.03103049719713965,0.15853813985865697,0.5020091290121496,0.572037907276999,0.4889957397143648,8
145625,0.5704156701280616,0.0312507057967937,0.1531808927633285,0.48576285027326105,0.5828438472653427,0.4739751006725228,8
145650,0.5720549015938197,0.032112342522619346,0.16190394123587173,0.5388126428121365,0.5741172555310899,0.49528248386001833,8
145675,0.5704564032135102,0.03488047754775696,0.17025371772934683,0.5594881022437399,0.5744937552147596,0.49835973769278225,13
145700,0.5560798258385374,0.041547434061640326,0.1807517935917143,0.5702785975949436,0.568776160125134,0.5034518097833792,13
145725,0.5331927858402988,0.031269056513431544,0.16286968320724815,0.5474613190069427,0.5529979175570565,0.5251943703136682,13
145750,0.5292240622445582,0.028123743681707156,0.13968989040496435,0.45563687967404287,0.5447256777086393,0.5220046646400528,13
145775,0.5270200720535255,0.026441971081529087,0.14096933967789804,0.47434230256991133,0.5000813372832094,0.5287744491706386,13
145800,0.5368158286568265,0.027371646618273338,0.14770014823662742,0.4973530780138804,0.4151609740587761,0.5228582400609136,13
145825,0.512723309508148,0.03308634209801207,0.15041113525907257,0.4814098485130717,0.3149975930896826,0.5662530036884841,13
145850,0.4965352107249113,0.02670706835726635,0.13708056043213776,0.44408164826589513,0.22619835528551108,0.592524545499247,13
145875,0.5043102760216986,0.02644112412537653,0.1294455600687932,0.3958213600294349,0.1601398195457319,0.5920770679699676,13
145900,0.514886566613732,0.02856811334306023,0.13100178654322744,0.40929319743563325,0.13271869986102758,0.5639901216370725,13
145925,0.5270173198180222,0.02912202266680526,0.13844776832993747,0.4280374106588954,0.12551172434808586,0.5628085323252279,13
145950,0.5286125155157277,0.028790580492454133,0.14377364469511023,0.4426902613694938,0.11736222249771969,0.5716683698051401,8
145975,0.5394491675863721,0.029655040405454768,0.1472291901864414,0.44033768548367697,0.1220739311823538,0.5707085472595761,8
146000,0.5481743045788943,0.0311149104936738,0.15844641025529024,0.45324110893799163,0.13168028650702637,0.5593348744944553,15
146025,0.5502500405954738,0.03264253707409387,0.17922455526033534,0.48075542488319917,0.15930850860827034,0.5621861611709912,15
146050,0.5294029575522718,0.04560096620757883,0.208228979327483,0.5393374974659977,0.233913801349439,0.5627418254954908,15
146075,0.5403706160328727,0.048081700778296224,0.2475432548760638,0.5976398921932293,0.3369448145189025,0.5439177601104016,15
146100,0.5475357859421315,0.05111690931019378,0.25006442912617427,0.5819136119192991,0.40765779581206124,0.5230515560967707,15
146125,0.5462372812316805,0.05253584318437432,0.24909987844834805,0.5516874057186032,0.47047376407879765,0.5244154878142596,15
146150,0.5356615410867478,0.0457356322358286,0.23480157616078648,0.5267824705224038,0.5344998838943934,0.5357604378491831,15
146175,0.5327309607228472,0.05107286759026287,0.24103402691767487,0.5186626984013264,0.5705017054547369,0.520197475848789,15
146200,0.5326423387396413,0.05222529259511884,0.2614396941393519,0.5834591010462331,0.5793230350745795,0.5216639581694669,15
146225,0.5403282316061221,0.0556136818426151,0.2499774646970084,0.5527391833453964,0.5478408907489982,0.5248876169951567,15
146250,0.5431712908810181,0.05114147103861672,0.2372675538097369,0.5077250782815159,0.5341499080880806,0.5311395362517564,15
146275,0.5575440151262864,0.04609220077603767,0.2140587728643978,0.4910860556544791,0.5476953038172412,0.5275395434441439,15
146300,0.5676452698704524,0.046622959964947315,0.20514988259802064,0.48280476774957287,0.5637514568879625,0.5167005999389762,15
146325,0.5738190845514269,0.04154884565522789,0.19754903264978232,0.5089753709299748,0.5685288324352882,0.5216005933697357,15
146350,0.5730022210540512,0.04170412094985562,0.1925317013141159,0.5026823855593451,0.5600441384625301,0.5216579808629654,15
146375,0.5722249897479228,0.04017536509456543,0.19483606013808677,0.5319132537013878,0.5628131117944752,0.5269464590852088,15
146400,0.5796070358148407,0.04006667238832603,0.19181652808613528,0.5407645940157548,0.572193748211745,0.5285481431294468,15
146425,0.5840959319207026,0.04212872830098329,0.1948694163574929,0.536429590369408,0.5760669553570988,0.523313389321514,15
146450,0.594071134278818,0.037432921072720754,0.18923340657141346,0.5371673386004033,0.5669393666851564,0.5232740853542202,15
146475,0.5946760756424406,0.03575058383510782,0.19088175974706453,0.5391720568598356,0.5606895575521867,0.5222200215756018,15
146500,0.6000726590172868,0.03521813073389318,0.19396760713997818,0.5512451280806585,0.5596126980868403,0.5264227034554684,15
146525,0.6063785810024193,0.04124168289058226,0.19966953516916963,0.5570604999525907,0.5532236193981577,0.5245639729366022,8
146550,0.6059475809226044,0.03437456240598781,0.1915385595910845,0.5569257477191487,0.5458657223119594,0.5315178812483992,8
146575,0.6109973826240364,0.031429131226257075,0.17066272851492154,0.49468049516555335,0.5548625048916821,0.5256180166496636,13
146600,0.5959310950319398,0.034550729285711075,0.19262621060243315,0.5401176898470827,0.5931477834088846,0.522057263153661,13
146625,0.562853077412128,0.042679532118835774,0.21686585756656052,0.6261049651992857,0.6138406657895412,0.5314038219334754,13
146650,0.5559901029611303,0.04801648515455248,0.2252446222030909,0.5865897262355434,0.5548018597882906,0.5591669257817516,13
146675,0.5270173198180222,0.046375648768412776,0.2116329020983047,0.5195360274393674,0.45183705249221673,0.58885136022795,13
146700,0.5214908309274208,0.03612013903632194,0.16745894306053635,0.39703969652526133,0.3630294422448281,0.5972198211987193,13
146725,0.5380191060188638,0.035386957326961226,0.1597639809218309,0.35324637006888127,0.31533167732465034,0.5534902035547093,13
146750,0.5499368361951996,0.03953026682506628,0.1616327234042722,0.423287727728471,0.27150825445889526,0.537148871841365,13
146775,0.5489058487756681,0.03873412804170181,0.1680800040980498,0.4526199933439997,0.21816811275201564,0.5429614089062111,13
146800,0.542602679026039,0.038379818051232986,0.168048236270044,0.45070827468423563,0.16818719664621914,0.5736086868790664,8
146825,0.5371218772447921,0.039177086109467324,0.15885820072581544,0.43801521859204534,0.1351426707914382,0.5894669715189593,8
146850,0.5434696332095745,0.03463683649455009,0.14477790515794367,0.4106049665075598,0.11517447336126858,0.5898217060434459,15
146875,0.5673524320129025,0.02551088395119715,0.13795695538724784,0.38333320458254777,0.10401571033859765,0.5794748502599443,15
146900,0.5705020903228648,0.036962578089357316,0.16281766338888864,0.45341945473377804,0.1135589487905036,0.5542222954045293,15
146925,0.5833242050855808,0.04024114535574417,0.20577650300543507,0.5751322010989253,0.17146210476114365,0.5546099329836033,15
146950,0.5806049964083327,0.04646429684570947,0.22218895424678275,0.6024949908676237,0.2701649630010471,0.5285476080479249,15
146975,0.5540613363204263,0.045025036023868405,0.22340367657015467,0.5843450237800624,0.35529278703435735,0.5466701971642752,15
147000,0.5542749097954814,0.03806954978069482,0.21468261358686178,0.5336251428354984,0.4211308830427523,0.555206769601711,15
147025,0.5445105286769178,0.0511149330791711,0.2276097369981229,0.5365836427609268,0.4762489380262608,0.5196635982602582,15
147050,0.5416553595658073,0.050915898383330015,0.24508879306476547,0.6082722016297109,0.5107080995913086,0.5203497087712915,15
147075,0.5415216009203476,0.05220270709771846,0.24001269124728827,0.5651049840135134,0.5589952606211513,0.49354000871982223,15
147100,0.5368565617422753,0.04894728996616685,0.2325349416325725,0.5386104739677748,0.5675508807219344,0.4890045061332995,15
147125,0.5395719172898187,0.044696134717974824,0.21091614047892376,0.5169550705028919,0.5695399653058866,0.49255929347033217,15
147150,0.5501955463325086,0.04624606447707798,0.20206840328145778,0.4964705567927398,0.5889081855192847,0.47005371337825425,15
147175,0.5623301526665034,0.04166036154864227,0.1925348780969165,0.5261878910882984,0.5806329647568225,0.47406203804280245,15
147200,0.5599114881062144,0.0403097488040979,0.18860916875109945,0.5127186266211852,0.5641207005489901,0.48113163989767144,15
147225,0.5632813252564396,0.03953534856198138,0.18755090298065616,0.5285447718189283,0.5550225896468051,0.49253313690193395,15
147250,0.5630226151191305,0.04170468558729062,0.19125662011753303,0.5409943736737372,0.5658842269332146,0.4942915039633321,15
147275,0.5540492264842118,0.039734947895257465,0.19284620281137332,0.5525591149886971,0.5833724702743529,0.500184985485412,15
147300,0.5556091935674752,0.04031228967255545,0.19480667489718143,0.5414563065727317,0.5903133110328821,0.49100651364769454,15
147325,0.5591491188718036,0.0386271292477674,0.19907190290481047,0.5670402391475236,0.5699013101135716,0.5032091012640332,15
147350,0.5640712168458831,0.03831686097722923,0.19960004304540693,0.5502355454088861,0.5612846808282924,0.5053957386575788,15
147375,0.5709402462149882,0.04367470559804133,0.20807093438315416,0.5521544097372474,0.5496761923097615,0.5012337631044949,15
147400,0.556303857808505,0.04048535104638604,0.20333514542318915,0.5605263111990382,0.5303280278453438,0.5178706872276052,8
147425,0.5593703986062679,0.036763261074798666,0.1765107885529397,0.4984384938600204,0.5537603261454465,0.5141363844989693,8
147450,0.5558332255374429,0.03428167954792871,0.18127596275381005,0.5122285689437406,0.5737682909031578,0.5003746094587677,8
147475,0.5572985157193932,0.03350671466837707,0.18965631578174072,0.5546792915533711,0.576500163517215,0.49444698973558693,8
147500,0.5614483364112501,0.040706688920910075,0.20018695366781414,0.5739383698231749,0.5803753631533023,0.4903928554042403,8
147525,0.545302622054764,0.03862374142315729,0.20074884712566674,0.5776960071847922,0.5698482509813233,0.5025539563665766,8
147550,0.5410267489768565,0.029518398146182314,0.17320971412528674,0.5186271133455048,0.5680375945825289,0.510852212412159,8
147575,0.530621096986027,0.0325962368044231,0.17293293692378617,0.4876536676966314,0.5711785464503626,0.5051084533884411,8
147600,0.5228917187985942,0.034500758872712506,0.17869720931543903,0.5452432866536977,0.5679303798081426,0.5060763043863408,8
147625,0.5136931972995066,0.03629574127861021,0.18876165432552727,0.567301495257631,0.5798958825602809,0.5059955382896144,8
147650,0.5086819268951206,0.03634147691084598,0.1895105808707641,0.5688014533305606,0.5910057776499834,0.5027830292251383,8
147675,0.504750083255124,0.0365413585628395,0.18780107462620185,0.5516194938324843,0.5866900085889435,0.4974133612999636,8
147700,0.49852837967639224,0.03649759916162628,0.1854685218548758,0.5410444587676232,0.576315975455205,0.5034584269582008,11
147725,0.4924817182756695,0.037537943635632745,0.18643466092410227,0.5402800404343918,0.5696066945458643,0.503487058278638,11
147750,0.4831940243462753,0.038934009693695454,0.19391002795171763,0.5476597063161356,0.5606278984260309,0.5103647531456579,11
147775,0.47464337908466153,0.041482500756614145,0.2019786591673414,0.5618646257756663,0.5569961310964071,0.5156122641888765,11
147800,0.46117063584896834,0.04409846599301644,0.21085935548636348,0.5683304621908158,0.5592624037095609,0.5167271555890095,11
147825,0.45992057048337515,0.045893166080196585,0.2197984251893462,0.5670386692185904,0.5594018937050055,0.5162514725750041,11
147850,0.4710616198006831,0.047886336225782686,0.23789735099995193,0.5802612056481059,0.5537362214163676,0.5012579331827428,11
147875,0.4705882352941177,0.05094328329892807,0.2490180762912331,0.5926990392657916,0.553670654107103,0.48704007025977103,11
147900,0.46411497739038543,0.05253923100898443,0.25860957776188503,0.5749451023263481,0.5542185862143907,0.5028489423506178,11
147925,0.4495622569432021,0.053890973028399056,0.2599485917123296,0.564003286384567,0.5524194211254645,0.5179777793352118,11
147950,0.47866879873176993,0.056260191705701935,0.2838098044253379,0.5722268513667291,0.5466514022250245,0.4910823034862668,11
147975,0.4866987210361617,0.058342574566019725,0.2969565229476891,0.5894250459235363,0.5394753992054382,0.491253493901191,11
148000,0.48195056434589006,0.05958251837330214,0.29645737095014796,0.5706665133286344,0.5434134568753817,0.4965193916832078,11
148025,0.4730536878579627,0.05929370632529437,0.2908487609157235,0.5433013312872756,0.5523137124522107,0.5035155156975807,11
148050,0.5141126379902076,0.05337771759997469,0.2955511936562824,0.5293934212003452,0.5541183216914062,0.4867580733796753,11
148075,0.5262026581090492,0.05747557378456141,0.29520770401596963,0.5482472740239933,0.547643507591325,0.46685958213455103,11
148100,0.515794804329817,0.056125807996169466,0.28648425844557635,0.5363022641490156,0.5523514716449092,0.4783187207957661,11
148125,0.5047814587398615,0.053224700855086945,0.2758622880539862,0.5100974215661636,0.5500128336456133,0.5198497263676702,11
148150,0.5329748087884385,0.04812913032283712,0.27492950520416587,0.5078331759874136,0.5506982646798039,0.5070942702277843,11
148175,0.5540453733545072,0.05218266246877562,0.2833710113010077,0.5478811877783275,0.5497648460587651,0.46551487322073826,11
148200,0.5316763040779874,0.05209542598506648,0.27212361179555333,0.5602602892332404,0.5574838404912724,0.4790791898023004,11
148225,0.5188481343971642,0.04870618978141754,0.26445922619130346,0.5216441741120962,0.5722695496133129,0.5116989454780578,11
148250,0.5198807731579976,0.046159957268238835,0.2573881047750619,0.5156740116082539,0.5757242170849345,0.5193667015892824,11
148275,0.5497584913345865,0.0472886675008243,0.271004590054049,0.5492288097907746,0.5623234710631246,0.47031924089500543,11
148300,0.5374136142081406,0.053402843965832635,0.27362106778817685,0.5764956002741644,0.5447453622655559,0.48401112759992065,11
148325,0.5269650273434598,0.04859665011902557,0.2730929276475804,0.5443324008038535,0.5495220978265648,0.5171597288683961,11
148350,0.5122405674008714,0.04990265650620417,0.2609441160224614,0.5303364282945551,0.5436242712125594,0.5321745934888137,11
148375,0.5448793282343584,0.04728640895108431,0.274651139611265,0.5369582701675749,0.54427881224052,0.4902085688690663,11
148400,0.5491529995238633,0.05791881417104449,0.28480572583331976,0.5812019824464502,0.5402173808527839,0.46838056027873376,11
148425,0.5418138883307967,0.05111775626634621,0.28056908887089593,0.5579332309224665,0.5521725968915213,0.5083538922615808,11
148450,0.5246316820837726,0.05224731345508424,0.2730004038485135,0.5240844697770614,0.5512454515585803,0.5154299485373084,11
148475,0.5248023206849765,0.0496341714058568,0.2683555502962151,0.5224654026911323,0.5473167874655773,0.5240606440439624,11
148500,0.5602968010766746,0.049766861203084274,0.28804405880066125,0.5424896780287574,0.5462315911118091,0.4778763421474897,11
148525,0.5439787967776827,0.05381954639287021,0.2816559456865444,0.5611587246744609,0.5394808206006384,0.5035888842922661,11
148550,0.525711108848162,0.051649080092690855,0.2754862363899675,0.5355690107740734,0.5529451172637186,0.5091658695531223,11
148575,0.513488430978062,0.05242432729095993,0.2739292157198332,0.5263332029627799,0.5539129671486078,0.5261919406310999,11
148600,0.533999190842762,0.047594983309317364,0.27165384503891754,0.5248147421559933,0.5609296448635004,0.5132908397599504,11
148625,0.5214831246680116,0.053887585203788946,0.27314971264014076,0.5477959755245587,0.5583931614941913,0.48594868231548993,11
148650,0.5196226134677893,0.04735444776200304,0.2686001625718598,0.5335201943322825,0.5649344019073936,0.5065463512083149,11
148675,0.510904081840475,0.04956980273826561,0.2614349289651511,0.5176769076287457,0.5597184849806439,0.5177443856933603,11
148700,0.4890485797088686,0.04941396280620288,0.25592082821904394,0.5282921160536322,0.5581791742470734,0.5161949835728301,11
148725,0.5247120473604686,0.04533728052542899,0.26181137772701985,0.5292533704567534,0.5602560507317893,0.504760525546815,11
148750,0.5076184630966503,0.051806331618341146,0.25885538133107994,0.5533695814557004,0.5486888683523443,0.4831683630553097,11
148775,0.5082657888870236,0.045049880071008776,0.2578916248489539,0.5370412895047385,0.5543062003411773,0.5102037315091572,11
148800,0.5065423390148649,0.0483287296561132,0.25502537256713037,0.5306309207969607,0.5544324440420533,0.5113032571515848,11
148825,0.5096088798126278,0.045226893906884474,0.24649015137767138,0.5330395406537458,0.5569169605224285,0.5018639419899393,11
148850,0.5433672500488522,0.04684345088331867,0.26147384455445816,0.5390229696800621,0.5626554803202337,0.46665652984450073,11
148875,0.5403458459133432,0.04990011563774662,0.257454420116024,0.566622052442853,0.5607672177584575,0.48012789607718026,11
148900,0.534388356942927,0.04546884104778635,0.25580408145112266,0.5402034534449411,0.5689061257019908,0.4879665014888588,11
148925,0.5386196438056812,0.04617661407257169,0.2515047030283873,0.5358674312137507,0.5630210191715822,0.5013959775268882,11
148950,0.5615485177835697,0.04438332557897911,0.24891840473086496,0.5352145619381197,0.566726801629854,0.49444229439523174,11
148975,0.5793367662884178,0.04520374377204909,0.264555323871021,0.5567019892370159,0.559696583226687,0.45301198447724045,11
149000,0.5804156426057064,0.04775082324138022,0.2647403714691548,0.5671410728171664,0.5609464637039092,0.49397999064878156,11
149025,0.5678093031064483,0.04434126009007101,0.2581961988999595,0.5486322492558724,0.5737003655998634,0.4884131518712854,11
149050,0.5686707528189773,0.043922299113293435,0.2522135226907668,0.5269265052721578,0.576560612358136,0.5030465078255617,11
149075,0.5959151320660206,0.04195284373997759,0.2632703152281863,0.5366297625382811,0.576461339102847,0.4756087001000391,11
149100,0.5888363823515651,0.04777792583826072,0.2650465339115607,0.562180792019179,0.5683302517921064,0.47776999692450745,11
149125,0.5777399192494104,0.041731505865453676,0.2623994796429773,0.5375347704994405,0.5740815229617284,0.5060448728059387,8
149150,0.5676408662936471,0.04432403864830315,0.2595030479245482,0.5262072566600808,0.5658686254889999,0.516067081253032,8
149175,0.5675984818668964,0.04350446741138586,0.25993985555962795,0.5355976588621678,0.5640654896405252,0.5059685835579458,8
149200,0.5710563905532269,0.04434634182698611,0.26479874485311544,0.5438628020415556,0.5622303160770252,0.49546238941523135,12
149225,0.553962255842308,0.0436586134311436,0.25719789490487716,0.5412137432077212,0.5617078397810412,0.509218588460073,12
149250,0.5627661067702242,0.042528773923688014,0.25548521187751433,0.5200136035588045,0.5643086602636945,0.509863956972222,12
149275,0.5841300596409433,0.04582907973132283,0.25928742379195885,0.5373686819860997,0.5525720578620503,0.4926266914470351,12
149300,0.5923757572087929,0.044055835866673346,0.2617800069968641,0.5524222632868007,0.5487903872485098,0.4725245949942878,12
149325,0.5724314074106693,0.04626949693063093,0.2576080969840021,0.5451407584575872,0.5475886465420466,0.5034552655182085,12
149350,0.5621985958094463,0.04022138304551877,0.2588248047966243,0.5240588244895457,0.5439105726469139,0.5226768697200342,12
149375,0.5766615933792223,0.047995875888174645,0.2623768450655231,0.5375336242021241,0.5364482127274923,0.5210546675289357,12
149400,0.5604245048040272,0.04631184473825672,0.26144088543290217,0.5472688345059414,0.5463331142745502,0.5044245924493063,12
149425,0.5595619541972968,0.046688175588690935,0.26296772666643103,0.5393528603419878,0.5517463204943133,0.5156173117912337,12
149450,0.5617626417057255,0.048349338922491034,0.2699165419448502,0.5423274458091059,0.5417016285858381,0.510015585698506,12
149475,0.5732460691196425,0.05313407654676783,0.2806647894527634,0.563857943360702,0.5330912085900249,0.49822112482451975,12
149500,0.5528663156648989,0.04892555142491903,0.2762427077943557,0.5564247971022601,0.541120883668986,0.4952831304168574,12
149525,0.5215717466512175,0.047307018217462145,0.26898296489932977,0.5222147186818179,0.558071276820616,0.5360721049996713,12
149550,0.5157006778756045,0.05103023746391964,0.27592780919924825,0.5223027343801104,0.5589263653830389,0.5418106960276897,12
149575,0.5397502621504318,0.054352281812802286,0.2876735665065435,0.5571210917335642,0.5522348945818023,0.49306769226039243,12
149600,0.5327997666104294,0.05419615956202199,0.2849300174603924,0.5675392460428758,0.5630445664014696,0.47465943649650827,12
149625,0.5061608791741092,0.05094017779303552,0.2798821095902705,0.5338780633705552,0.5821730107635615,0.5040195803273131,12
149650,0.5122471727660793,0.05027447025715841,0.27944609615089083,0.5271141553888247,0.5751427084510775,0.5109595698310203,12
149675,0.5364277634508631,0.053000822112105356,0.2821554947819357,0.5378700250852216,0.561553641477842,0.4794727155076223,12
149700,0.5402247475511985,0.050763728594594826,0.2817186871468559,0.5506741661091965,0.5645524566512627,0.46753259875484077,12
149725,0.5079267134730185,0.0478840776760427,0.2641161336488408,0.5197175037482054,0.5847509865790844,0.4932616280990124,12
149750,0.495055608918344,0.047862339134794735,0.2577613767541301,0.5049573465260525,0.586432193656651,0.5272890940787801,12
149775,0.5161729614879687,0.05058558548384914,0.2645207763580647,0.5342972281658707,0.5742371918112648,0.49341507610247104,12
149800,0.5316273142860288,0.04985494464294584,0.26975849700052135,0.5583451067620203,0.5691942702969381,0.4691160677322689,12
149825,0.49583284022447244,0.04739594861347628,0.2595086072944492,0.5410562643840066,0.5828136029341967,0.48868207938520736,12
149850,0.48615763153621533,0.0507205338308166,0.253681990540335,0.5180590918758545,0.5870163475672847,0.5286025430841789,12
149875,0.4953583548237056,0.04974738121157643,0.26168946868704757,0.5410331328517473,0.5740131909115748,0.4961702911212463,12
149900,0.5098274073115888,0.056127219589756895,0.2678889603223799,0.5601003402634066,0.5660318689321449,0.4859082390704555,12
149925,0.4789539303299105,0.0515180842077685,0.2684194830500768,0.5693234079768089,0.5717055453163197,0.483274643622608,12
149950,0.4552054406191429,0.05592677330032838,0.2644322235374985,0.5361893943575508,0.5869343795420051,0.5252917908227656,12
149975,0.4607363330865496,0.05459789909703183,0.2727506293008179,0.5482864661784353,0.5784979021383639,0.5151230480713783,12
150000,0.4795230926319904,0.05931459791038977,0.2877680757948608,0.5706051365831941,0.5635029544676772,0.4807502783789487,12
150025,0.46518504655406356,0.05800859152321105,0.28567894400562927,0.5767588966688973,0.5590082935869475,0.4843027135867911,12
150050,0.4333648005592543,0.0579210727207846,0.27630068408046626,0.5382085690459105,0.5729361650497861,0.5219211562505264,12
150075,0.43858854354449406,0.05969177571697654,0.28396427548901604,0.5297986341867476,0.5729147923511845,0.5247385343651146,12
150100,0.4647094602590955,0.06124227011351469,0.29524344282247617,0.5645898573121495,0.5598680426719496,0.4860939435716627,12
150125,0.4676890304149546,0.06318998694558245,0.30103630625933425,0.577743690661203,0.552918021665252,0.47853675090941844,12
150150,0.43568933866533094,0.05838351078005783,0.2856162025453177,0.5374593484969363,0.5668947553722915,0.4989129852324077,12
150175,0.4290806707748369,0.05822880012286509,0.2824390226468874,0.5155701439886486,0.5724516186095181,0.5209771788065312,12
